CustomerID,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,GeographyKey,DemographicsKey,ContractKey
6833-JMZYP,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,94.0,1505.45,No,0,77,4521,N/A,1292,9,7
1310-QRITU,18,Yes,Yes,DSL,No,No,No,No,No,No,50.3,913.3,No,0,65,5877,N/A,814,9,2
8961-QDZZJ,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,95.0,5535.8,No,0,70,6245,N/A,1293,3,16
9715-SBVSU,14,Yes,No,DSL,Yes,Yes,No,No,No,Yes,61.4,815.55,No,0,22,3186,N/A,1294,7,8
8490-BXHEO,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,80.55,1411.65,No,0,27,5137,N/A,114,6,7
7173-TETGO,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,78.5,5602.25,No,0,69,6072,N/A,115,15,21
7929-SKFGK,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,114.3,8244.3,No,0,24,4280,N/A,524,8,22
2300-RQGOI,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.05,741.5,No,0,62,2295,N/A,1295,9,11
3563-SVYLG,68,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,62.65,4375.8,No,0,59,5215,N/A,1296,7,22
6435-VWCCY,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,92.7,5968.4,No,0,64,5205,N/A,816,13,17
4998-IKFSE,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,100.45,3096.9,No,0,32,3936,N/A,116,9,6
8630-QSGXK,51,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,75.2,3901.25,No,0,59,4708,N/A,1297,8,8
2455-USLMV,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,84.75,2613.4,No,0,35,3727,N/A,117,9,7
9488-FVZCC,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,79.5,5661.7,No,0,78,4390,N/A,1298,3,8
5995-WWKKG,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.8,695.05,No,0,31,5987,N/A,119,9,16
7879-CGSFV,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,100.9,5552.05,No,0,22,5101,N/A,526,1,20
9921-EZKBY,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,95.3,3275.15,No,0,38,3087,N/A,120,4,3
7432-FFVAR,46,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,90.95,4236.6,No,0,38,5187,N/A,121,3,13
7246-ZGQDF,1,Yes,No,DSL,Yes,No,No,Yes,No,No,54.5,54.5,No,0,54,4359,N/A,817,2,6
4456-RHSNB,19,Yes,No,DSL,No,No,Yes,No,No,No,49.6,962.9,No,0,27,5735,N/A,123,3,3
2481-SBOYW,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.0,1498.35,No,0,54,4673,N/A,818,2,17
7109-MFBYV,26,Yes,No,DSL,No,No,No,No,No,No,45.45,1233.15,No,0,68,5451,N/A,1299,1,6
1833-TCXKK,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,107.75,4882.8,No,0,27,3301,N/A,527,8,3
1832-PEUTS,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,89.1,5411.65,No,0,68,5995,N/A,124,7,17
8660-BUETV,3,Yes,No,DSL,No,No,No,No,No,No,44.75,148.05,No,0,20,3422,N/A,1300,9,5
0580-PIQHM,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,101.6,3930.55,No,0,52,3275,N/A,125,3,9
5696-CEIQJ,67,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,103.15,6895.5,No,0,40,4376,N/A,1301,7,21
1696-HXOWK,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,95.65,6856.95,No,0,65,5856,N/A,126,5,15
3026-ATZYV,37,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,75.1,2658.8,No,0,64,4131,N/A,1302,3,13
4012-YCFAI,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,61.35,3766.2,No,0,79,6174,N/A,819,8,24
9970-QBCDA,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.7,129.55,No,0,74,5387,N/A,128,9,4
9496-IVVRP,11,Yes,No,DSL,Yes,No,No,No,No,No,51.0,581.7,No,0,49,5777,N/A,820,3,10
2657-VPXTA,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,88.85,929.45,No,0,54,4531,N/A,528,3,2
6551-VLJMV,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.05,679.0,No,0,29,2236,N/A,529,8,22
1221-GHZEP,62,Yes,No,DSL,Yes,No,No,Yes,No,Yes,65.1,3846.75,No,0,47,5172,N/A,129,9,24
9289-LBQVU,64,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,70.15,4480.7,No,0,49,5037,N/A,1303,8,20
3458-IDMFK,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.75,499.4,No,0,74,5161,N/A,131,1,24
6933-FHBZC,26,Yes,No,DSL,No,Yes,Yes,No,No,No,56.05,1553.2,No,0,46,3079,N/A,530,9,20
0221-NAUXK,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.95,219.5,No,0,48,3044,N/A,1304,4,9
9770-KXGQU,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,98.6,5311.85,No,0,20,4635,N/A,531,9,15
6538-POCHL,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,79.0,2576.8,No,0,21,4396,N/A,1305,1,7
6726-NNFWD,71,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,89.45,6435.25,No,0,72,6004,N/A,1306,15,22
3002-WQZWT,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,74.2,1993.25,No,0,55,3982,N/A,133,9,2
4277-UDIEF,24,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,81.0,1923.85,No,0,50,3019,N/A,532,7,10
1208-NBVFH,20,Yes,No,DSL,No,No,Yes,No,No,No,49.6,939.8,No,0,68,3235,N/A,821,7,2
4912-PIGUY,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,84.6,84.6,No,0,46,2196,N/A,134,9,2
2725-TTRIQ,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,84.2,5986.55,No,0,69,5598,N/A,1307,3,8
3374-TTZTK,52,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,106.3,5487.0,No,0,36,4969,N/A,1308,8,14
8990-ZXLSU,9,Yes,No,Fiber optic,No,No,No,No,No,No,69.05,651.5,No,0,50,5121,N/A,135,9,6
2275-RBYQS,1,Yes,No,DSL,No,No,No,No,No,No,45.4,45.4,No,0,50,4916,N/A,136,9,1
4419-UJMUS,69,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,99.35,6856.45,No,0,73,4637,N/A,1309,7,14
7794-JASDG,1,Yes,No,DSL,Yes,No,No,No,No,No,50.75,50.75,No,0,80,2250,N/A,1310,1,1
7609-YBPXG,54,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,87.1,4735.2,No,0,44,5418,N/A,825,1,21
5519-TEEUH,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.15,682.15,No,0,57,5759,N/A,1311,4,20
7856-GANIL,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,98.7,4525.8,No,0,66,2535,N/A,533,13,9
0804-XBFBV,11,No,No phone service,DSL,No,No,No,No,No,No,25.2,321.05,No,0,57,5916,N/A,534,2,6
2676-OXPPQ,6,Yes,No,DSL,Yes,Yes,No,No,No,No,55.7,335.65,No,0,45,2482,N/A,137,1,3
3703-TTEPD,21,Yes,No,DSL,Yes,No,Yes,No,Yes,No,65.35,1424.4,No,0,45,2887,N/A,1312,1,10
2799-TSLAG,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.3,1748.55,No,0,51,4533,N/A,1313,3,8
2208-NKVVH,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.25,1077.95,No,0,51,4432,N/A,827,7,11
7139-JZFVG,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,60.5,3694.45,No,0,43,6026,N/A,139,7,21
4987-GQWPO,17,No,No phone service,DSL,No,No,No,No,No,No,25.1,382.8,No,0,33,4580,N/A,829,1,4
1757-TCATG,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.05,746.75,No,0,49,3942,N/A,1314,7,13
4776-XSKYQ,12,No,No phone service,DSL,No,No,No,Yes,No,No,30.25,368.85,No,0,64,5988,N/A,1315,3,12
8048-DSDFQ,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.2,20.2,No,0,42,4496,N/A,537,1,5
5753-QQWPW,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,59.9,1654.7,No,0,69,4131,N/A,1316,9,16
6010-DDPPW,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.15,1940.85,No,0,30,4279,N/A,538,8,21
6693-FRIRW,18,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,101.3,1794.65,No,0,80,5948,N/A,141,1,4
6586-MYGKD,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,76.95,5289.8,No,0,47,6280,N/A,539,8,17
3173-NVMPX,9,Yes,Yes,DSL,No,Yes,No,No,No,No,55.3,501.2,No,0,80,4291,N/A,540,3,1
0248-PGHBZ,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,92.45,6140.85,No,0,80,5857,N/A,1317,14,8
0623-GDISB,1,Yes,No,DSL,Yes,No,No,No,No,No,48.45,48.45,No,0,27,5838,N/A,1318,9,3
2892-GESUL,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.35,309.25,No,0,36,2269,N/A,1319,3,11
7472-EQOAV,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,86.7,6179.35,No,0,44,4485,N/A,1320,16,9
2043-WVTQJ,1,Yes,No,DSL,Yes,No,Yes,No,No,No,55.7,55.7,No,0,36,5664,N/A,1321,8,5
8034-RYTVV,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,84.25,4589.85,No,0,30,5735,N/A,831,9,19
3863-QSTYI,59,Yes,No,DSL,No,No,Yes,Yes,Yes,No,64.65,3735.45,No,0,38,5687,N/A,1322,1,2
5044-LRQAQ,7,Yes,No,Fiber optic,No,No,No,No,No,No,69.2,477.55,No,0,73,2551,N/A,832,5,3
1716-LSAMB,45,Yes,No,DSL,Yes,No,No,Yes,No,No,54.65,2553.7,No,0,39,5083,N/A,142,7,21
1333-PBMXB,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.75,1342.15,No,0,70,6466,N/A,1323,3,9
6546-OPBBH,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,23.95,1216.35,No,0,26,5895,N/A,1324,7,20
5985-BEHZK,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,105.0,7578.05,No,0,56,6423,N/A,542,15,12
9127-QRZMH,44,Yes,No,DSL,Yes,Yes,No,Yes,No,No,59.85,2603.95,No,0,35,5981,N/A,543,8,9
5919-VCZYM,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.05,42.7,No,0,58,4394,N/A,143,1,5
9644-KVCNC,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,92.15,6056.9,No,0,77,4928,N/A,1325,9,9
2137-DQMEV,68,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,44.8,2983.65,No,0,68,4112,N/A,833,7,15
8174-LNWMW,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.9,689.35,No,0,46,5581,N/A,1326,9,22
9279-CJEOJ,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,95.4,2025.1,No,0,47,5691,N/A,1327,14,3
7964-VEXDG,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,80.35,1747.2,No,0,62,4579,N/A,1328,4,6
2404-JIBFC,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,85.1,4657.95,No,0,67,5661,N/A,544,3,8
8029-XYPWT,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,115.05,8016.6,No,0,53,4438,N/A,145,13,8
4632-PAOYU,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.95,433.5,No,0,61,2233,N/A,834,7,15
2990-OGYTD,67,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,86.15,5883.85,No,0,31,5037,N/A,836,5,21
6646-JPPHA,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,78.85,1043.8,No,0,44,5327,N/A,1329,14,6
7658-UYUQS,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,86.55,1857.25,No,0,67,5318,N/A,1330,13,10
7880-XSOJX,4,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,42.4,146.4,No,0,74,4282,N/A,1331,1,5
4589-IUAJB,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.25,1724.15,No,0,75,4118,N/A,545,8,21
8746-BFOAJ,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.5,429.55,No,0,62,5766,N/A,546,6,13
8457-XIGKN,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.6,356.15,No,0,27,5909,N/A,148,1,7
6072-NUQCB,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.25,488.25,No,0,51,3339,N/A,1332,7,13
8838-GPHZP,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.6,1298.7,No,0,23,6469,N/A,1333,9,24
8750-QWZAJ,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.8,1378.75,No,0,22,5169,N/A,1334,3,21
6918-UMQCG,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,80.2,384.25,No,0,46,3391,N/A,837,9,6
0675-NCDYU,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,116.4,8543.25,No,0,74,6491,N/A,838,3,17
6339-DKLMK,13,No,No phone service,DSL,No,Yes,No,No,No,No,31.65,389.95,No,0,49,4959,N/A,1335,9,2
1346-PJWTK,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,94.15,5731.85,No,0,70,4806,N/A,1336,8,4
5088-QZLRL,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.65,20.65,No,0,56,2729,N/A,1337,1,6
8023-QHAIO,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,76.85,4275.75,No,0,66,6035,N/A,839,15,3
4397-FRLTA,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.15,84.5,No,0,75,5535,N/A,840,9,5
3057-VJJQE,35,Yes,Yes,DSL,Yes,No,No,No,No,No,55.25,1924.1,No,0,24,5498,N/A,547,1,11
2302-OUZXB,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,82.15,5784.3,No,0,70,4552,N/A,150,8,21
8133-ANHHJ,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,103.0,5166.2,No,0,75,5023,N/A,151,14,13
2270-CHBFN,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,95.1,4060.55,No,0,20,2221,N/A,1338,5,7
5982-FPVQN,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,95.15,3532.85,No,0,22,3407,N/A,841,3,2
9107-UKCKY,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,79.8,4914.8,No,0,24,6432,N/A,842,8,16
4654-ULTTN,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,74.8,5315.8,No,0,60,6447,N/A,1339,8,17
5546-BYZSM,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.45,775.6,No,0,80,2839,N/A,550,9,6
1492-KGETH,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,78.35,5445.95,No,0,42,4422,N/A,843,7,13
4163-HFTUK,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.1,1007.8,No,0,78,4120,N/A,1340,1,18
8215-NGSPE,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.0,833.55,No,0,46,3413,N/A,551,3,11
8859-YSTWS,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.95,1004.5,No,0,44,4254,N/A,152,1,13
7601-DHFWZ,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.0,1183.05,No,0,66,3948,N/A,1341,9,22
1998-VHJHK,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.15,501.35,No,0,38,5606,N/A,154,9,15
1707-HABPF,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,91.3,4126.35,No,0,43,3191,N/A,554,14,9
0487-VVUVK,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.15,477.6,No,0,57,3829,N/A,1342,7,1
5063-IUOKK,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.75,265.75,No,0,41,2016,N/A,1343,1,11
4508-OEBEY,31,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,75.5,2424.45,No,0,61,5611,N/A,1344,8,19
0027-KWYKW,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,83.75,1849.95,No,0,78,3585,N/A,156,3,2
2308-STERM,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.4,61.05,No,0,63,5816,N/A,157,9,5
5982-XMDEX,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,26.5,1698.55,No,0,46,4404,N/A,1345,9,21
6051-PTVNS,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.15,998.1,No,0,29,5390,N/A,159,3,12
2877-VDUER,35,No,No phone service,DSL,No,No,No,Yes,Yes,No,40.9,1383.6,No,0,78,5691,N/A,160,3,15
9152-AMKAK,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,80.25,493.4,No,0,26,2706,N/A,161,1,24
9432-VOFYX,17,Yes,No,Fiber optic,No,No,No,No,No,No,70.8,1207.0,No,0,56,5420,N/A,162,1,2
8049-WJCLQ,10,Yes,No,DSL,No,No,Yes,No,Yes,No,60.2,563.5,No,0,52,5318,N/A,846,7,5
6586-PSJOX,15,Yes,No,DSL,No,No,Yes,Yes,No,No,55.2,864.55,No,0,73,3608,N/A,163,4,12
9705-ZJBCG,13,Yes,No,DSL,Yes,No,No,Yes,No,No,54.15,701.05,No,0,43,4977,N/A,847,3,13
6847-KJLTS,58,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,100.4,5749.8,No,0,64,4005,N/A,1346,15,3
9670-BPNXF,45,Yes,No,DSL,Yes,Yes,No,Yes,No,No,62.55,2796.45,No,0,80,2935,N/A,1347,9,19
3913-FCUUW,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,70.45,5165.7,No,0,48,4463,N/A,1348,3,8
3301-VKTGC,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,85.5,5696.6,No,0,48,4380,N/A,166,7,9
9555-SAHUZ,38,Yes,No,DSL,Yes,Yes,No,No,No,No,54.5,2076.05,No,0,23,5499,N/A,167,3,6
0816-TSPHQ,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.75,44.2,No,0,79,3976,N/A,1349,1,5
9932-WBWIK,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.35,215.25,No,0,46,5597,N/A,1350,1,5
4619-EVPHY,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,91.0,1859.5,No,0,57,3748,N/A,1351,15,9
5286-YHCVC,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,104.8,7470.1,No,0,21,4165,N/A,1352,8,8
9115-YQHGA,40,Yes,No,DSL,No,No,No,Yes,No,No,51.1,2092.9,No,0,67,3355,N/A,848,1,2
4462-CYWMH,62,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,89.8,5629.55,No,0,67,4981,N/A,169,13,3
8963-MQVYN,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.55,469.85,No,0,44,3169,N/A,1353,2,2
2458-EOMRE,11,Yes,No,DSL,Yes,No,Yes,No,No,Yes,64.05,733.95,No,0,24,4171,N/A,1354,9,10
9334-GWGOW,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,74.85,485.25,No,0,44,2259,N/A,557,13,2
6542-LWGXJ,3,No,No phone service,DSL,No,No,No,No,No,No,25.0,78.25,No,0,70,2730,N/A,1355,8,5
5567-GZKQY,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.3,1131.5,No,0,20,4335,N/A,849,1,22
1222-LRYKO,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,26.35,184.05,No,0,22,2189,N/A,172,4,5
2087-QAREY,22,Yes,No,DSL,No,Yes,Yes,No,No,No,54.7,1178.75,No,0,53,5722,N/A,850,5,1
4423-JWZJN,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,90.25,5629.15,No,0,53,4799,N/A,1356,7,12
6490-FGZAT,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.65,109.3,No,0,79,3266,N/A,851,1,5
7452-FOLON,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.45,958.45,No,0,53,5986,N/A,559,4,13
2320-TZRRH,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.5,403.15,No,0,59,4700,N/A,1357,9,15
4942-VZZOM,64,Yes,Yes,DSL,Yes,No,No,No,Yes,No,66.15,4392.5,No,0,25,4703,N/A,1358,8,19
7502-BNYGS,46,Yes,No,DSL,No,Yes,No,No,Yes,Yes,69.1,3168.0,No,0,53,2333,N/A,853,5,7
4291-HYEBC,28,No,No phone service,DSL,No,Yes,No,No,No,Yes,39.1,1096.6,No,0,59,2305,N/A,1359,10,16
6147-CBCRA,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.05,669.45,No,0,22,5759,N/A,175,5,5
6047-SUHPR,39,Yes,No,DSL,Yes,Yes,Yes,No,No,No,59.8,2343.85,No,0,58,3093,N/A,1360,7,18
9752-ZNQUT,1,Yes,No,DSL,No,Yes,No,No,No,No,48.6,48.6,No,0,24,3704,N/A,1361,9,2
1576-PFZIW,70,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,105.35,7511.9,No,0,34,5866,N/A,1362,13,22
5666-MBJPT,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.1,1725.0,No,0,46,5449,N/A,1363,1,8
7312-XSBAT,1,Yes,No,DSL,Yes,No,No,No,No,No,49.75,49.75,No,0,79,2908,N/A,1364,1,6
3096-GKWEB,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,94.75,1691.9,No,0,40,4477,N/A,855,8,2
2371-JQHZZ,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,93.0,2248.05,No,0,29,5886,N/A,1365,8,2
0674-GCDXG,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,71.9,4479.2,No,0,38,5816,N/A,1366,1,8
1121-QSIVB,44,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,77.55,3471.1,No,0,43,5044,N/A,1367,2,20
4396-KLSEH,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.85,63.0,No,0,71,5918,N/A,177,1,2
2824-MYYBN,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,95.25,3314.15,No,0,29,2969,N/A,1368,3,2
6345-HOVES,34,No,No phone service,DSL,No,No,No,No,No,No,25.05,852.7,No,0,29,3800,N/A,560,1,3
8318-LCNBW,35,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,53.15,1930.9,No,0,43,5638,N/A,178,8,12
6469-QJKZW,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.15,91.4,No,0,26,2198,N/A,1369,5,6
0147-ESWWR,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,101.25,3949.15,No,0,77,3172,N/A,1370,15,2
1217-VASWC,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,100.55,4304.0,No,0,65,4499,N/A,1371,13,9
6370-ZVHDV,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.3,1554.9,No,0,71,4501,N/A,562,5,21
5915-DGNVC,49,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,71.8,3472.05,No,0,79,6193,N/A,1372,5,18
6260-XLACS,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.7,117.8,No,0,43,5018,N/A,857,1,15
3566-CAAYU,64,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,49.85,3210.35,No,0,56,5644,N/A,1373,3,23
4983-CCWMC,3,Yes,No,Fiber optic,No,No,No,No,No,No,69.6,207.4,No,0,39,5487,N/A,1374,1,1
9103-CXVOK,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.75,19.75,No,0,27,3068,N/A,1375,7,6
2896-TBNBE,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,80.8,3132.75,No,0,26,3387,N/A,858,8,18
2522-WLNSF,34,Yes,No,DSL,No,No,Yes,Yes,Yes,No,64.2,2106.3,No,0,34,2225,N/A,1376,15,13
3841-CONLJ,1,No,No phone service,DSL,No,No,No,No,No,Yes,35.0,35.0,No,0,54,4099,N/A,563,5,6
4475-NVTLU,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.2,903.7,No,0,24,3451,N/A,1377,7,23
9386-LDCZR,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,90.65,3882.3,No,0,27,2496,N/A,1378,1,19
9585-KKMFD,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.0,879.8,No,0,60,5743,N/A,1379,7,24
5399-ZIMKF,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,74.65,383.65,No,0,34,3319,N/A,1380,1,2
0336-KXKFK,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,61.2,4390.25,No,0,38,4085,N/A,1381,1,17
5619-XZZKR,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.95,68.2,No,0,35,2195,N/A,1382,1,15
